MINE_ID,CURRENT_MINE_NAME,COAL_METAL_IND,CURRENT_MINE_TYPE,CURRENT_MINE_STATUS,CURRENT_STATUS_DT,CURRENT_CONTROLLER_ID,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_ID,CURRENT_OPERATOR_NAME,STATE,BOM_STATE_CD,FIPS_CNTY_CD,FIPS_CNTY_NM,CURRENT_CONTROLLER_BEGIN_DT,PRIMARY_SIC_CD,PRIMARY_SIC,PRIMARY_SIC_CD_1,PRIMARY_SIC_CD_SFX,SECONDARY_SIC_CD,SECONDARY_SIC,SECONDARY_SIC_CD_1,SECONDARY_SIC_CD_SFX,PRIMARY_CANVASS_CD,PRIMARY_CANVASS,SECONDARY_CANVASS_CD,SECONDARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,LONGITUDE,LATITUDE,DIRECTIONS_TO_MINE,NEAREST_TOWN
102945,Crimson Stone,M,Facility,Active,10/01/1998,M34677,J Scott  Sanders,L34677,Crimson Stone,AL,1,73,Jefferson,03/01/1992,142903.0,"Crushed, Broken Slate",1429.0,3.0,,,,,6.0,Stone,,,N,,87.054167,33.408889,"Exit 108 Highway 59N, left to Powder Plant Road.  go right to Johns Road go left approx 2 miles to Virginia Larry go right 1 mile on left.",Hueytown
102947,"Sylacauga Marble, Mine #1",M,Surface,Active,03/09/1992,0135861,Changyung  Tan,0136773,"TBGS Quarry, LLC.",AL,1,121,Talladega,11/24/2014,141103.0,Dimension Marble,1411.0,3.0,,,,,6.0,Stone,,,N,,86.385,33.139167,"280EB, right on County Rd. 008, Childersburg. Take Hwy south approx. 10 miles, turn left at stop sign, E Marble Valley Rd 3/4 miles on right entrance to Quarry on left in 1/4 of mile.",Sylacauga
102956,Speedway Quarry,M,Surface,Active,09/27/1998,0071891,Vulcan Materials Company,L12776,"McCartney Construction Co., Inc.",AL,1,121,Talladega,06/01/1992,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.04055600000001,33.557221999999996,Exit I-20 to Easboga Exit on Talladega County Rd. #5 and go South on Talladega County Road #5 for 2.2 miles.  McCartney Construction Aspahlt Plant will be located on the right side of the road.,Eastaboga
102985,Omya Alabama Plant,M,Facility,Active,03/16/1993,M01728,Omya Industries Inc,0097485,Omya Inc,AL,1,121,Talladega,02/18/2009,142901.0,"Crushed, Broken Marble",1429.0,1.0,,,,,6.0,Stone,,,N,,86.308611,33.160556,2 miles west of Sylacauga,Sylacauga
103003,JENKINS PIT,M,Facility,Active,01/25/2013,0150921,Ronald  Brassell,L11069,Asphalt Contractors Inc,AL,1,101,Montgomery,12/01/1993,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,86.30444399999999,32.359444, TAKE I65 SOUTH TO EXIT 173 NORTH BLVD.  RIGHT ON 6TH STREET - RIGHT ON COURT ST. - GO TO EAST RR TURN LEFT GO TO N. PERRY - TURN LEFT THEN RIGHT ON PRINCE - THEN LEFT ON MCDOUGHT GO PAST JENKINS BRICK CO. A MINE SIGN ON RIGHT .,Montgomery
103005,Rabbit Creek Pit,M,Surface,Active,06/05/2012,0052131,Glenn L  Bradford,0127353,Bradford Gravel Company,AL,1,25,Clarke,03/27/2013,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,87.894444,31.509052,"I-65S to Exit #93. Turn right on Hwy. 84 West, travel to Hwy. 43. Turn left on 43 and travel to Jackson.  In Jackson turn left on Walker Springs Rd. (@ Walmart). Go 2.3 miles, turn left on Waterway Rd. Follow to mine.",Jackson
103022,VANCE QUARRY,M,Surface,Active,08/31/1994,M00174,Martin Marietta Materials Inc,L16197,Martin Marietta Materials,AL,1,125,Tuscaloosa,05/29/2002,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,87.21972199999999,33.181389,"From Birminham, I-459 South to I-20S, exit 97 and take Hwy 11 to the left.  Turn right at lumber yard.",Vance
103041,Turkey Creek Sand and Gravel Inc,M,Surface,Active,10/01/2005,M10818,Bonnie G  Farris,L14158,"Turkey Creek Sand & Gravel, Inc.",AL,1,57,Fayette,04/01/1995,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,87.743081,34.03133,From B-Ham take US 78 West to State Hwy 233 South to State Hwy 129 South to County road 24 west - Mine is located on right.,Winfield
103047,Blount Springs Sand Plant,M,Surface,Active,09/19/2012,0118001,Robert D  Heatherly,L14069,Blount Springs Materials Co Inc,AL,1,9,Blount,04/01/1995,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,86.780277,33.945833,I-65 Exit 287 (US31) head North.  Proceed approximately 1 mile past Top Hat BBQ turn left onto Haul Road.,Cullman
103055,Bessemer Quarry,M,Surface,Active,08/01/1995,0071891,Vulcan Materials Company,L16168,"Vulcan Construction Materials, LLC",AL,1,73,Jefferson,08/01/1995,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,87.010277,33.368333,I-65 North exit I 20/59 West proceed to Academy Dr. exit. Keep riagh and follow to Powder Plant Rd. Mine entrance is straight ahead.,Bessemer
103076,O'Neal Quarry,M,Surface,Active,05/30/1996,M00174,Martin Marietta Materials Inc,L16197,"Martin Marietta Materials, Inc.",AL,1,117,Shelby,05/29/2002,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,85.753333,38.256389,Exit 288 off I-65 to North.  Hwy. 31 for approx. 1.5 miles to mine.,Calera
103082,Corte Pit,M,Surface,Active,01/25/2013,M11267,Fred L  Corte,L14808,Sand & Clay Inc,AL,1,3,Baldwin,10/01/1996,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,1.0,87.903611,30.603610999999997,"I-65 South to exit #37, South on AL59 (US31)go West on I-10 to exit #38. Go South on SR. 181 for approx. 6 miles. Mine entrance is on the right. Sign read Big Red Containers/Sand Company.",Daphne
103084,City Pit,M,Surface,Active,07/07/2014,M08463,Frank D  Foley III,0063883,Foley Materials Company,AL,1,101,Montgomery,09/28/2005,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,86.15518399999999,32.412579,"From I-65 take North Blvd. Travel to Twain Curve, turn left to Wares Ferry Rd. Turn left. At the (T) turn left for 0.7 miles, turn left on Riverside road and follow to plant on left.",Montgomery
103087,TUSCALOOSA QUARRY,M,Surface,Active,01/15/1997,0071891,Vulcan Materials Company,L16168,"Vulcan Construction Materials, LLC",AL,1,125,Tuscaloosa,01/01/1997,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,87.162222,32.9825,"I-20/59 SOUTH TO EXIT 97, SOUTH ON HWY. 11. JUST PAST VANCE BALLPARK TURN LEFT ON TINGLE TANGLE RD. GO TO END OF ROAD, TURN RIGHT ON WALKER CHAPEL RD. MINE ON LEFT APPROX. 1/2 MILE.",VANCE
103096,Mt Hope Quarry,M,Surface,Active,12/16/2009,0090133,Bobby J  Keenum; Billy K  Mitchell,0106405,MK Materials LLC,AL,1,79,Lawrence,12/16/2009,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,87.52305600000001,34.521389,"From Russellville, AL take Hwy 24-E to the county line and turn left onto Co. Rd. 99 at mile marker 38, then North about 4 miles to mine Co. Rd. 43, then right for approx. one mile to mine entrance on right.",Mt. Hope
103100,Battleground Rock Quarry,M,Surface,Active,07/20/1998,0118001,Robert D  Heatherly,L14069,Blount Springs Materials Co Inc,AL,1,103,Morgan,06/01/1997,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.993611,34.339721999999995,"On I-65 South, take exit 310, then North on Hwy 157 about 13 miles, then right onto State Crusher Road to mine entrance on right.",Falkville
103130,B & R Sand & Gravel,M,Surface,Active,07/08/2010,0131621,Dunn Investment Company; Aggregates Holding LLC,0149675,Couch Aggregates LLC,AL,1,101,Montgomery,01/31/2017,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,86.277222,32.431666,From Montgomery - West on AL River Parkway for 1.5 miles.,Montgomery
103135,Coldwater Quarry,M,Surface,Active,03/20/2003,0071891,Vulcan Materials Company,L12776,Mc Cartney Construction Company Inc,AL,1,15,Calhoun,11/01/1998,142907.0,"Crushed, Broken Quartzite",1429.0,7.0,,,,,6.0,Stone,,,N,,85.875833,33.6025,"Take I-20 East, eixt 179 turn left, follow to Hwy. 78 East turn right. Follow 3.3 miles, turn left on Caffey Dr., follow .2 miles on Edith aVe, follow to mine on right.",Oxford
103143,South Russellville Quarry ,M,Surface,Active,08/01/2001,0071891,Vulcan Materials Company,L16168,"Vulcan Construction Materials, LLC",AL,1,59,Franklin,03/01/1999,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,Y,1.0,87.556944,34.48,"Hwy. 24 South, right onto Hwy. 243, 1 mile on left.",Russeville
103149,NASAG PIT 2,M,Surface,Active,04/14/1999,0086475,Rodney D  Terry; H M  Nowlin; Neal A  Holland,0102266,Alliance Sand and Aggregates LLC,AL,1,59,Franklin,04/01/2009,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,87.6475,34.284721999999995,"I-65 North to exit 310, turn left onto Hsy. 157. Go to Moulton turn left on Hwy. 43, In Russellville turn left on Hwy 243 South. Go approx. 7 miles. Turn right on Hwy. 75. Mine is approx. 1 mile ahead on right.",Russellville
103154,Summit Sand Plant,M,Surface,Active,11/03/1999,M07809,Frank D Reed Jr,0154893,Whitaker Contracting Corp.,AL,1,9,Blount,01/05/2018,142902.0,"Crushed, Broken Sandstone",1429.0,2.0,,,,,6.0,Stone,,,N,,86.453333,34.042221999999995,I-65 NORTH EXIT I-20/59 EAST GO TO TALLAPOOSA EXIT AL HWY 79 PROCEED NORTH TO INTERSECTION OF US 278 TURN RIGHT AND GO 0.2 MILES AND TURN LEFT ONTO JONES RD FOLLOW TO COMPANY SIGN ON THE RIGHT GO UP THE HILL TO THE OFFICE ON THE RIGHT.,SMEAD
103158,Wiregrass Construction Skyline Quarry,M,Surface,Active,09/24/2019,0114721,Construction Partners Inc,0089784,"Wiregrass Construction Co., Inc.",AL,1,71,Jackson,08/04/2014,142902.0,"Crushed, Broken Sandstone",1429.0,2.0,,,,,6.0,Stone,,,N,,86.100278,34.8475,"AL 79N to CR 146 approxiametly 2 1/2 m past Skyline, AL.  Turn right on CR 146 and go approx 1 miles access road is on left.",Skyline
103159,Rueggs Pit,M,Surface,Active,07/07/1999,0118483,Alabama Capital LLC; Layco 10 LLC,0139194,Precision Sand Products LLC,AL,1,3,Baldwin,06/15/2015,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,87.71722199999999,30.420278000000003,Hwy 98 right at stop light on Co.,Foley
103164,PRIDE QUARRY,M,Surface,Active,08/20/1999,0071891,Vulcan Materials Company,L16168,"Vulcan Construction Materials, LLC",AL,1,33,Colbert,05/31/2002,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,87.761111,34.709722,"I65N TO EXIT 310, THEN LEFT ON HWY. 157. GO TO INTERSECTON OF 72/20, THEN LEFT (WEST) TO TUSCUMBIA. GO 8.1 MILES PAST INTERSECTION OF HWY. 72 AND 43. MINE IS ON RIGHT.",Tuscumbia
103170,Bankston Mine,M,Surface,Active,08/06/2015,M13043,Wienerberger AG,0057717,"General Shale Brick, Inc.",AL,1,57,Fayette,11/01/2017,145910.0,Common Shale,1459.0,10.0,,,,,7.0,Nonmetal,,,N,,87.660278,33.5775,"I-65S, Exit I-459W to Tuscaloosa. Exit US 82W. At Northport, Right on US 43. Go approx. 27 miles, the left on AL 18. Go to 1st paved road, turn right on Overhead Rd. Follow dirt road past a trailer house. Mine on left with sign.",Bankston
103175,Alabaster Mill,M,Facility,Active,12/09/1999,0041044,Lhoist Group,L12380,"Lhoist North America Of Tennessee, Inc.",AL,1,117,Shelby,11/01/1999,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.6575,33.351110999999996,"I-6SOUTH EXIT #238, GO NORTH ON US 31 , GO APPROX. 1.0 MILES & TURN LEFT ON SHELBY CO. 265, PROCEED 1.0 MILES & TURN RIGHT AT CHENEY LIME/FRANKLIN INDUSTRIES FOLLOW PAST CHENEY'S OFFICE , THEN AT STOP SIGN GO STRAIGHT TO OFFICE TRAILER ON THE RIGHT.",Alabaster
103190,AWS PIT #1,M,Surface,Active,06/22/2000,M13293,Phillip  Brown,L17433,"Alabama Wholesale Stone, Inc.",AL,1,9,Blount,06/01/2000,141104.0,Dimension Sandstone,1411.0,4.0,,,,,6.0,Stone,,,N,,86.362222,33.834167,"Take Hwy 75 N to Oneonta, AL.  go approx. 5 miles past Oneonta and turn right on Hwy 36. Mine is 1 mile ahead on right.",Oneonta
103198,Phillips Pit,M,Surface,Intermittent,02/26/2020,M13043,Wienerberger AG,0057717,"General Shale Brick, Inc.",AL,1,107,Pickens,11/01/2017,145904.0,Common Clays NEC,1459.0,4.0,,,,,7.0,Nonmetal,,,N,,87.902778,33.32,"Hwy 82 to Hwy 86, South 4 miles left on Salem Rd.",Gordo
103200,Culpepper Chert Pit,M,Surface,Intermittent,03/19/2015,M13454,John H Payne,L17639,John Payne,AL,1,19,Cherokee,08/01/2000,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,85.556944,34.268333,Take I-59 N to Gadsden exit right to 759 toward Gadsden then exit 411N. Follow for 19 miles turn left on Industrial Blvd. Highway 68 follow 1 mile turn right on 753N. Follow 9.3 miles to CR-82 turn right 1.3 miles mine entrance on left.,Cedar Bluff
103215,Hollywood Quarry,M,Surface,Active,07/11/2016,0116021,Michael W  Reed,0136353,"Reed Contracting Services, Inc.",AL,1,71,Jackson,05/15/2016,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,85.95277800000001,34.716111,"Take I-59 North to Guntersville exit. Highway 431 North to Guntersville, Follow to Highway 79 turn right onto Highway 72 in Scottsboro, follow Highway 72 to Hollywood, turn left onto Rt. 33. Mine access on right after 3.3 miles, sign is blank.",Hollywood
103223,White City Plant,M,Surface,Active,01/25/2013,M14285,Doyle H  Pierce,0108665,Pioneer Materials LLC,AL,1,1,Autauga,03/12/2010,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,86.902222,32.318333,"Take I65S exit 200 Turn right go 2.4 miles to CR-57 then left go 1.4 miles to cr. 123, turn right go2.1 miles and back left go 1 mile mine on right.",Clanton
103225,Brierfield Mine,M,Surface,Intermittent,09/15/2015,0139581,Davis  Henry,L34184,Henry Brick Company Inc,AL,1,7,Bibb,10/28/2001,145910.0,Common Shale,1459.0,10.0,,,,,7.0,Nonmetal,,,N,,86.95222199999999,33.014444,"County Rd. 139N from Maplesville, AL go 16 miles turn right on Bibb County Rd. 2, for 2 miles.",Brierfield
103227,Mississippi Lime Company,M,Facility,Active,12/15/2001,M01135,Margaret J  Heckman,L01289,Mississippi Lime Company,AL,1,117,Shelby,08/01/2019,327400.0,Lime,3274.0,0.0,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,6.0,Stone,6.0,Stone,Y,1.0,86.796389,33.093889000000004,"3 miles west of Calera, Alabama.  Right on Alabama Highway 25.",Calera
103234,Ashville Rock Quarry,M,Surface,Active,05/14/2004,0118001,Robert D  Heatherly,L14069,Blount Springs Materials Co Inc,AL,1,115,St Clair,02/04/2002,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.338611,33.878889,"From Birmingham, North on I-65 to Hwy. 231, west 2 miles.",Steele
103237,Eufaula Plant,M,Facility,Active,01/08/2014,M10899,Thomas  Reed Jr,0050931,Mineral Manufacturing Corp.,AL,1,5,Barbour,11/14/2002,145900.0,"Clay, Ceramic, Refractory Mnls.",1459.0,0.0,,,,,7.0,Nonmetal,,,N,,85.145556,31.891389,"I-65 S TO MONTGOMERY AREA, EXIT TO 82E. FOLLOW TO 431S IN EUFAULA. FOLLOW THUR EUFAULA A FEW MILES, THEN RIGHT ON 135.  APPROX. 1.5 MILES TO COMPANY SIGN ON RIGHT.",Eufaula
103241,"Little Hawk Mining, LLC",M,Surface,Active,04/10/2002,0040958,Bill  Harper,0050608,"Little Hawk Mining, LLC",AL,1,99,Monroe,07/24/2001,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,87.325863,31.472709000000002,From Monroeville take Hwy. 21 South; Sotuth on Experiment Farm Rd. 1.4; Pit on left.,Monroeville
103248,Jackson Plant 713,M,Surface,Active,02/07/2007,0131621,Dunn Investment Company; Aggregates Holding LLC,0149675,"Couch Aggregates, LLC",AL,1,25,Clarke,01/31/2017,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,86.923611,34.78,"I- 59S to exit 45, take 43S to Jackson, AL. In Jackson turn left at the Exon station, go approx. 4 miles to stop sign and turn left, go approx. 4 miles and turn right(dirt rd.) on Ryland Park Rd. and follow to mine site.",Jackson
103258,Tuscaloosa Quarry/Howton Pit,M,Surface,Active,10/25/2012,M05226,Terry  Bunn; S T  Bunn Jr,L14962,Bunn Brothers Materials Inc,AL,1,125,Tuscaloosa,01/23/2003,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,1.0,87.271389,33.271944,"I-20/59 West. At Exit 86 turn right onto Covered Bridge Road. Go 5.7 miles to Hwy. 216 turn left.  Go 1.7 miles to Dixie Loop Rd. turn right. Go .2 miles to Howton Loop Rd. turn right, follow to mine on left.",Brookwood
103262,Notasulga Quarry,M,Surface,Active,04/29/2003,0071891,Vulcan Materials Company,L16168,"Vulcan Construction Materials, LLC",AL,1,81,Lee,11/16/2007,142300.0,"Crushed, Broken Granite",1423.0,0.0,,,,,6.0,Stone,,,N,,85.602222,32.599444,"I-65S to 459N to US 280E. Follow to Auburn area, the right on Hwy. 147. Follow to Hwy. 14W. Go approx. 4 miles - mine on right.",Loachapoka
103264,Wedowee Quarry,M,Surface,Active,01/25/2013,M06183,CRH PLC,L13901,"Midsouth Paving, Inc.",AL,1,111,Randolph,08/07/2008,141101.0,Dimension Granite,1411.0,0.0,,,,,6.0,Stone,,,N,,85.476111,33.331389,"I-20E to exit 191, take Hwy 431S for approx. 26 miles to CR 140, turn left and follow Old Hey 431, turn left and mine entrance will be on right.",Wedowee
103270,Lakeshore Quarry,M,Surface,Active,08/08/2005,0071891,Vulcan Materials Company,L16168,"Vulcan Construction Materials, LLC",AL,1,73,Jefferson,10/03/2011,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.87444,33.449379,"From intersection I65 and Lakeshore Dr., west on Lakeshore Dr.  3.5 miles turn right on Sydney Dr. which turns into Venice, 5 miles left on Ishkooda - Wenonah after 8 miles.  Entrance 1.1 miles on left off Wenonah Road.",Homewood
103272,Red Bluff Pit,M,Surface,Active,01/20/2004,0042437,Superior Products Inc; Sherman Industries Inc,0051779,Red Bluff Sand & Gravel LLC,AL,1,1,Autauga,10/01/2003,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,1.0,86.421944,32.435278000000004,"I-65S to Exit 179, then West on 82/14 thru left turn to Hwy. 31.  Go left (South) app. 1.8 miles, then right into mine just before river bridge.",Prattville
103276,Plant No 1,M,Surface,Active,10/29/2003,0042429,James E  Clemons Jr,0051771,"Southern Rock & Lime, Inc.",AL,1,39,Covington,10/28/2003,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.229167,31.033610999999997,"7 miles east of Florala,Al on north side of Hwy 54.",Forala
103310,Bailey Stone Co #1,M,Facility,Active,01/25/2013,0047333,Bill N  Bailey,0056899,Bailey Stone Co LLC,AL,1,9,Blount,01/19/2005,141104.0,Dimension Sandstone,1411.0,4.0,,,,,6.0,Stone,,,N,,86.449444,34.011111,"5 miles north of Oneonta, Hwy 75",Oneonta
103316,Mims Pit,M,Surface,Active,10/01/2008,0060629,Donald R  Raughton Sr,0154773,"Alabama Aggregate, Inc",AL,1,1,Autauga,04/05/2018,144201.0,"Sand, Common",1442.0,1.0,,,,,5.0,SandAndGravel,,,N,,86.66583299999999,32.636944,I-65S to EXIT #179 (Hwy. 82W). Follow to CR 19. Turn left and follow appox. .5 miles.  Mine is on the left.,Autaugaville
103324,"Baldwin Sand & Gravel, LLC.",M,Surface,Active,03/03/2014,0112741,Edwin J  Spence,0132553,"Baldwin Sand & Gravel, LLC.",AL,1,3,Baldwin,10/21/2013,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,87.7425,30.3475,"I-65 SOUTH TO GULF SHORES PKWY EXIT. GO SOUTH THROUGH FOLEY. TURN WEST ON CR 12, FOLLOW TO CR 16, GO WEST TO ROY WATERS RD. TURN RIGHT AND FOLLOW TO MINE.",Foley
103327,Coosa Plant,M,Surface,Active,07/06/2005,0114721,Construction Partners Inc,0089784,"Wiregrass Construction Co., Inc.",AL,1,55,Etowah,10/12/2017,144201.0,"Sand, Common",1442.0,1.0,,,,,5.0,SandAndGravel,,,N,,85.839722,34.041111,"I59 N to Gadsden take I-759 E.  Exit at 4B US 411 N go 10 miles to Appalachian Rd.  Turn right, go 2.5 miles to Baskin Ferry Rd.  Turn left follow to Boatfield Lane turn slight left follow to mine.",Gadsden
103345,Cooper Pit,M,Surface,Active,01/02/2014,M09963,Randall J  Hyatt,L18275,"Randall Jason Hyatt, Inc. d/b/a JACO",AL,1,99,Monroe,09/14/2011,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,87.398611,31.353056,"I-65S to exit 3, Hwy 136W to Hwy 136W, at 4-way stop Butler St. travel 1.3 miles on dirt road on the right.",Frisco City
103347,Hard Rock Hill,M,Surface,Active,12/18/2006,M12220,Bradford H O'Dell,L16015,North Montgomery Materials LLC,AL,1,51,Elmore,06/14/2006,141101.0,Dimension Granite,1411.0,0.0,,,,,6.0,Stone,,,N,,86.269722,32.734444," HWY 280 E TO HWY 231 S (RIGHT). FOLLOW TO 2 MILES OF ELMORE COUNTY LINE, RIGHT ON CR 428. APP 2.1 MILES ON RIGHT.",Titus
103352,Smith Mine,M,Surface,Active,07/05/2017,0136361,Jeri Elizabeth  Carter; Bruce  Ervin,0153413,American Specialty Products LLC,AL,1,21,Chilton,08/25/2017,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,86.5925,32.745278000000006,"South on I65 to exit 205, then South on US31. 1.6 miles, turn right onto Chilton County Road 24.  Mine is 4 miles on left.",Clanton
103353,Jordan Plant,M,Surface,Active,09/17/2012,M13643,Berkshire Hathaway Inc,0118950,"Acme Brick Tile & Stone, Inc.",AL,1,115,St Clair,05/15/2011,145910.0,Common Shale,1459.0,10.0,,,,,7.0,Nonmetal,,,N,,86.516111,33.5475, I-65 North take I-20-59 east go  go to  Exit 147-South to Hwy 78 East 3/4 mile - mine on right,Moody
103356,Lacey's Spring,M,Surface,Intermittent,12/05/2019,M00452,Rogers Group Inc,L06514,Rogers Group Inc.,AL,1,103,Morgan,10/18/2006,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.57722199999999,34.558333000000005,"I-65N to exit 328. E on Hwy. 36 to Hwy. 231.  Turn N, continue to Lacey's Spring.  Turn R onto Parks Chapel Road.  Mine approx. 1/2 miles on right.",Huntsville
103357,Phenix City Plant II,M,Surface,Active,03/25/2019,M08463,Frank D  Foley III,0063883,Foley Materials Company,AL,1,113,Russell,04/25/2007,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,84.992778,32.433889,"I-65S TO 459N TO 280E, FOLLOW 280E TO PHENIX CITY, EXIT ON COLIN POWELL PKWY, LEFT TOWARD BRICKYARD RD. CROSS TRACKS, THE R ON BRICKYARD RD. CONTINUE, THE L ON STATE DOCK RD. PLANT AHEAD ON LEFT.",Phenix City
103359,Livingston Aggregate Mine,M,Surface,Active,09/17/2014,0114941,Clark H  Livingston,0135013,Livingston Aggregate LLC,AL,1,125,Tuscaloosa,09/16/2014,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,87.598611,33.052222,"I-20-59 South to Hwy 69S in Tuscaloosa. Go 8 miles, turn right on Upper Hull Road, mine is 1/2 mile on left.",Moundville
103363,Lambert Materials,M,Surface,Active,10/05/2007,0114721,Construction Partners Inc,0089784,"Wiregrass Construction Co., Inc.",AL,1,87,Macon,04/23/2008,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,85.989166,32.395555,"I-65S to Montgomery, Then I-85N to exit 16. R, Then left on Hwy. 80E, for approx. 4 miles. Left on CR 97. Cross interstate, then R on Banks McDade R. Mine approx. 1 mile on right.","Shorter, AL"
